data_id,data_title,category_id,file_path,source_url,collected_at,updated_at,bill_num,proposer,process_status,proposed_at
6876300713,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2210470.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2E5D0D4C2C9K1L3J4J0I4G9H4P4P2&ageFrom=22&ageTo=22,2026-05-27,2025-07-18,2210470.0,김재섭의원 등 11인,정보없음,2025-05-12
6265946264,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2210806.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2Q5P0N6O1J0K1J3J0H7I1G7O3P7N9&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2210806.0,박해철의원 등 17인,정보없음,2025-06-13
1812751736,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2210844.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2Z5X0Y6W1X0V1R3S0Q5Q3O1Q9O8O9&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2210844.0,박해철의원 등 17인,정보없음,2025-06-16
6870959517,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2210961.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_U2U5S0T6S1N8O1M0M0L5M3K9K9S8T6&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2210961.0,박희승의원 등 13인,정보없음,2025-06-20
3099700707,고용정책 기본법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2211345.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2O5P0N6N1V9W0U9S0T7R2S8A9A8Z5&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2211345.0,박홍배의원 등 15인,정보없음,2025-07-08
2248913616,중소기업창업 지원법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2211834.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2E5E0C5D1B5C1A4B3X2V4W8U5V6T3&ageFrom=22&ageTo=22,2026-05-27,2025-09-25,2211834.0,권향엽의원 등 11인,대안반영폐기,2025-07-30
7658804143,산업전환에 따른 고용안정 지원 등에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2212480.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2R5B0U8B1Z1G1E1M0L5J5N1L1K2S7&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2212480.0,이학영의원 등 11인,정보없음,2025-08-28
5916794731,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2212626.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F2E5A0Z8A2Y6X1F1E0E8D3C5K0J1I7&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2212626.0,강대식의원 등 10인,대안반영폐기,2025-09-03
4331270116,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2212738.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2A5Y0Z9X0Y1G1E7F3D2E5C9C2K7J9&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2212738.0,박해철의원 등 11인,대안반영폐기,2025-09-05
9054914884,고등학교졸업자의 취업 안전 및 보장을 위한 법률안,1,preprocessed/bill/data/bills_markdown/2212841.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_S2Q5R0Z5A2Y6X1X5V3W0S5S1R0R3Q4&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2212841.0,강득구의원 등 11인,정보없음,2025-09-10
6485776389,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2213216.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2D5C0D8Z1X4V1U1V2D2K1J4F9E9F0&ageFrom=22&ageTo=22,2026-05-27,2025-11-14,2213216.0,손솔의원 등 15인,정보없음,2025-09-24
2182856844,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2213387.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_U2Q5Q0Y9V0U5K1J6G3P6N3N8T7S0R0&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2213387.0,강대식의원 등 12인,정보없음,2025-09-30
1416431216,채용절차의 공정화에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2214620.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2U5Q0P8N2O5N1V7U0S9R3S3A4Z8X7&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2214620.0,박정현의원 등 12인,정보없음,2025-11-27
1914505889,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2214837.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2R5P1Q2L0M3K1L0J1H7I5Q0Q7P3Q5&ageFrom=22&ageTo=22,2026-05-27,2026-02-06,2214837.0,김태선의원 등 10인,대안반영폐기,2025-12-03
9804969097,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2214851.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2C5K1L2J0K3I1I0G2P9P3O6O2M8N3&ageFrom=22&ageTo=22,2026-05-27,2026-02-06,2214851.0,김태선의원 등 10인,대안반영폐기,2025-12-04
5541521912,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2215048.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2P5Q1O2P0K8L1K0K3I2J1H5P4Q6O6&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2215048.0,고동진의원 등 13인,정보없음,2025-12-09
8039067295,고용정책 기본법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2215237.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2I5H1F2F0E2E0M9N1L3K0K5I4J7R6&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2215237.0,김미애의원 등 10인,정보없음,2025-12-15
6097324068,구직자 취업촉진 및 생활안정지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2215541.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2U5S1S2A1B9Z1A1Y2Z2X3X9M6L3M2&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2215541.0,김위상의원 등 12인,정보없음,2025-12-23
9478719364,취업 후 학자금 상환 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2215571.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_S2Q5R1P2L2M2K1K1J0K2I1I2Q5R3P7&ageFrom=22&ageTo=22,2026-05-27,2026-02-24,2215571.0,우재준의원 등 10인,정보없음,2025-12-24
2853299715,직업안정법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2215849.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_S2Q5R1P2O2P4W1X1V1W5U4V6T9T4C4&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2215849.0,조지연의원 등 12인,대안반영폐기,2026-01-05
3298369401,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2215883.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2W6X0W1R0S5Q0Q9P5Q3O4O9W6V8V9&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2215883.0,고동진의원 등 14인,정보없음,2026-01-07
1545636316,중소기업 인력지원 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2215885.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2X6V0E1E0C2D0B8C5A5B4I9H1I2G1&ageFrom=22&ageTo=22,2026-05-27,2026-05-19,2215885.0,임종득의원 등 11인,정보없음,2026-01-07
4802175909,1인 창조기업 육성에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2216035.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2J6J0I1I1A3A0I9J4I4I1G6H7G1N5&ageFrom=22&ageTo=22,2026-05-27,2026-05-19,2216035.0,김기웅의원 등 10인,수정가결,2026-01-14
2212561172,취업 후 학자금 상환 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2216207.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2Q6O0P1N1O5M1M8U3T7T4R6S2R4R2&ageFrom=22&ageTo=22,2026-05-27,2026-02-24,2216207.0,고민정의원 등 13인,수정가결,2026-01-21
8372426099,취업 후 학자금 상환 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2216239.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2J6H0H1G1G5O1N8N5M5M3L9L0T3U6&ageFrom=22&ageTo=22,2026-05-27,2026-02-24,2216239.0,고민정의원 등 12인,정보없음,2026-01-22
5388337092,벤처기업육성에 관한 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2216349.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2L6J0K1I2J1Q1R1P4Q0O4P5N1O7J5&ageFrom=22&ageTo=22,2026-05-27,2026-05-19,2216349.0,김원이의원 등 10인,정보없음,2026-01-27
9014134610,채용절차의 공정화에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2216472.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2G6H0F1F2N7M1M7K4L6J5K4S7T1R3&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2216472.0,윤상현의원 등 10인,정보없음,2026-01-30
6320506955,지역고용활성화법안,1,preprocessed/bill/data/bills_markdown/2216477.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2A6H0I1G2H9F1G6E3F3M2N3M3K4K2&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2216477.0,김태선의원 등 11인,정보없음,2026-01-30
6242070570,고용보험법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2216481.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F2D5D1B2C1K0L1J6K5I9I1G6H7D2B6&ageFrom=22&ageTo=22,2026-05-27,2026-03-25,2216481.0,안철수의원 등 10인,정보없음,2026-02-02
6786535638,공공기관의 공정채용에 관한 법률안,1,preprocessed/bill/data/bills_markdown/2216855.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2C6D0B2B0Z9Y0Z9G5H3F4G2E8F3E5&ageFrom=22&ageTo=22,2026-05-27,2026-04-30,2216855.0,고민정의원 등 11인,정보없음,2026-02-13
5356226395,벤처기업육성에 관한 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2216949.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_S2T6R0Q2Q1Y2Z1X3Y4W0W4V2R4R7P1&ageFrom=22&ageTo=22,2026-05-27,2026-05-19,2216949.0,김상훈의원 등 13인,정보없음,2026-02-23
3163646416,벤처투자 촉진에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2217018.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2E6L0M2K0L9J1J1I4Q3Q2P5P2N8O5&ageFrom=22&ageTo=22,2026-05-27,2026-05-19,2217018.0,정진욱의원 등 16인,정보없음,2026-02-25
1160596570,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2217158.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2K6K0J2R2R4P0Q9P4P3N4O7W3U3V5&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2217158.0,주진우의원 등 13인,정보없음,2026-02-27
1989319288,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2217349.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2K6L0J2K2I5J1E1F0D7C1C8B8B5J3&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2217349.0,이종배의원 등 10인,정보없음,2026-03-10
8720243854,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2217434.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2Y6W0X3V0V6E1E7C5D5B0A6A3I6J0&ageFrom=22&ageTo=22,2026-05-27,2026-04-07,2217434.0,김정호의원 등 10인,대안반영폐기,2026-03-12
8300614198,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2217452.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_N2U6V0T3U0S5T1R5S0Z9Y5Y0X6X2V5&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2217452.0,백선희의원 등 11인,정보없음,2026-03-13
5061704114,지역고용 활성화에 관한 법률안,1,preprocessed/bill/data/bills_markdown/2217999.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2H6D0C3D2B5A1I1H4G1G1F4N8L0K3&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2217999.0,안호영의원 등 11인,정보없음,2026-03-31
4094210544,고용정책 기본법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2218129.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2F6D0J3I3J0F1E3C3B2J0I1J5H2G1&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2218129.0,신장식의원 등 11인,정보없음,2026-04-06
9897690056,산업전환에 따른 고용안정 지원 등에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2218243.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2J6H0G3F2N4O1N9L5K9R1S5R2Q9O0&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2218243.0,정혜경의원 등 10인,정보없음,2026-04-10
1377800347,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2218252.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2E5D0D4C2C2K1I6J5H1I4G8H5P7N3&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2218252.0,최수진의원 등 12인,정보없음,2026-04-10
4387262826,고용보험법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2218253.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_O2M5N0V4W2U2U1T6T4S9A5X6Y7W0W6&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2218253.0,최수진의원 등 12인,정보없음,2026-04-10
2129157180,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2218683.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2F6N0N4L1K6L1J8J4F9G0E1E1D9B4&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2218683.0,윤준병의원 등 11인,정보없음,2026-04-29
1010086502,벤처투자 촉진에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2218881.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2G6G0F5D0E6C1D0L1L0J1K1J2H4H8&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2218881.0,정태호의원 등 10인,정보없음,2026-05-07
2546197248,중소기업창업 지원법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2218902.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2M6I0I5H0F4G1E5F2M3N0M7M9K1L3&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2218902.0,이건태의원 등 10인,정보없음,2026-05-08
4600054703,일하는 사람 기본법안,1,preprocessed/bill/data/bills_markdown/2200069.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2F4O0V5M3D1S1S8U2Y5Z0R8Y7B7M2&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200069.0,김주영의원 등 10인,정보없음,2024-05-31
4881849735,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200272.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F2E4M0N6R0P4Y1W1X2W9U4K7I4H6I7&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200272.0,소병훈의원 등 10인,대안반영폐기,2024-06-10
6398503489,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200281.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2H4P0P6O1O0N0N8M5M4I5G4H2F2G1&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200281.0,한병도의원 등 11인,정보없음,2024-06-11
1092864702,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200315.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2B4A0Y6X0Y4H1F7E3F5N4M3L5J5K0&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200315.0,한정애의원 등 13인,대안반영폐기,2024-06-11
1710048529,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200683.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_U2V4R0P6V1W8U1D6B0A0Z5Z8H7G9E7&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200683.0,백혜련의원 등 10인,정보없음,2024-06-20
1648339464,고용보험법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200691.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2X4W0A6Q2S0Z1Z1V2O7Y4E0H9S6J2&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200691.0,김정재의원 등 108인,대안반영폐기,2024-06-20
3324882492,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200700.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2T4W0R6E2J0Q1M4D0P1F2B3N6U0L8&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200700.0,김정재의원 등 108인,대안반영폐기,2024-06-20
1907782178,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200707.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2I4H0H6G1F9B1Z5A4Z0Y0F2E4F7E8&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200707.0,모경종의원 등 10인,대안반영폐기,2024-06-20
5477842247,청년고용촉진 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200871.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_C2F4M0L6G2F0D1D5L4I0H1N9M9J0S6&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200871.0,박성훈의원 등 11인,정보없음,2024-06-24
9101687814,소상공인 보호 및 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200888.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2R4N0K6J2S0R1O7W1V2U1T0C1Y0X0&ageFrom=22&ageTo=22,2026-05-27,2024-08-19,2200888.0,오세희의원 등 44인,대안반영폐기,2024-06-25
3013021870,채용절차의 공정화에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2200988.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2Q4M0L6K0I4Q1R5Q5P8N1V9U5V7V2&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2200988.0,소병훈의원 등 15인,정보없음,2024-06-26
9157996592,국민 평생 직업능력 개발법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201126.md,,2026-05-27,2026-05-27,,정부,정보없음,
2567250937,후계농어업인 및 청년농어업인 육성·지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201262.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2A4Y0Y6X1V0W1E5E2D3B5C2A9B3J6&ageFrom=22&ageTo=22,2026-05-27,2024-08-26,2201262.0,임종득의원 등 10인,정보없음,2024-07-01
3851128942,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201407.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2O4L0T6T1R8Q0A9Z3Z5X3T2T2R4Y7&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2201407.0,김위상의원 등 12인,대안반영폐기,2024-07-05
3309459924,구직자 취업촉진 및 생활안정지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201652.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_S2S4R0P7Q0O5P1X7V4W2U2V2T7U3C3&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2201652.0,박정의원 등 14인,정보없음,2024-07-12
3032497421,국민 평생 직업능력 개발법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201689.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2P4Q0O7P0N2V0V9U3V1T4S4S1A6A4&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2201689.0,임이자의원 등 10인,정보없음,2024-07-12
6122881119,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201936.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2H4G0E6D1L8K1T1R0Q1P1X3V5U9V7&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2201936.0,강훈식의원 등 15인,대안반영폐기,2024-07-18
8233690351,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201939.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2O4N0J7I1H7W1V6U5O6L1K7T1S1O9&ageFrom=22&ageTo=22,2026-05-27,2024-09-09,2201939.0,한민수의원 등 10인,대안반영폐기,2024-07-18
2456634833,중소기업창업 지원법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2201983.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2P4P0O6U2T0S1Q0P5M7U0U7S3R1Y1&ageFrom=22&ageTo=22,2026-05-27,2024-09-26,2201983.0,구자근의원 등 12인,수정가결,2024-07-19
5560886980,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2202576.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2Y4Z0X6F1G1E1F4D2E9C5C2K1J4J7&ageFrom=22&ageTo=22,2026-05-27,2024-09-12,2202576.0,황정아의원 등 10인,대안반영폐기,2024-08-05
7855706559,취약계층 청년의 자립지원에 관한 법률안,1,preprocessed/bill/data/bills_markdown/2202603.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2J4R0R8P0O1K1J4H0G3O1P7O1M9L8&ageFrom=22&ageTo=22,2026-05-27,2026-05-27,2202603.0,조은희의원 등 20인,철회,2024-08-07
8081908906,고용보험법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2202629.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2E4E0D8E0C5C0A8J5J8H5I3H7H7F9&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2202629.0,정춘생의원 등 14인,정보없음,2024-08-07
8922862302,고용정책 기본법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2202811.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2Q4O0X7W2W5V1U6C5A4B2J7I6G7F0&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2202811.0,박홍배의원 등 21인,정보없음,2024-08-13
9925326374,취약청년 자립지원 및 보호에 관한 법률안,1,preprocessed/bill/data/bills_markdown/2202944.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2S4A0Y7X2F5D1E6C2B8J4I8H3H3G1&ageFrom=22&ageTo=22,2026-05-27,2024-11-14,2202944.0,김성원의원 등 16인,대안반영폐기,2024-08-19
6577840567,직업교육훈련 촉진법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203046.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2C4A0Y8Z2H0H1G5G1F8F2E9M1M1K0&ageFrom=22&ageTo=22,2026-05-27,2024-09-24,2203046.0,진선미의원 등 10인,대안반영폐기,2024-08-21
2381295049,위기청년 지원에 관한 특별법안,1,preprocessed/bill/data/bills_markdown/2203064.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2S4O0N7L2M6L1T4R3Q9R5P6X3W4V4&ageFrom=22&ageTo=22,2026-05-27,2024-11-14,2203064.0,조승환의원 등 13인,대안반영폐기,2024-08-22
8129814791,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203127.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_V2W4U0U8T1B6B1A0A1Y4Z5Y1Y9G6G9&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2203127.0,김원이의원 등 12인,정보없음,2024-08-23
4199961982,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203342.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_C2A4W0X8V2W7U1V8T2B1C3A0B0Z8X4&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2203342.0,박정의원 등 15인,정보없음,2024-08-29
6296769476,고용정책 기본법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203352.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2B4J0J8I1I6H1H9F4G4O2M1N4L5M3&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2203352.0,이수진의원 등 10인,정보없음,2024-08-29
3585423334,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203572.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2C4B0B9Z0A2Y0Z9V1T4T4S2S5Q0R6&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2203572.0,이용우의원 등 11인,대안반영폐기,2024-09-03
9405643098,고용보험법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203573.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2W4W0V9W0D2E0C9A1B6Z1A2I6J0H5&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2203573.0,이용우의원 등 10인,정보없음,2024-09-03
2407542355,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203895.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_U2R4R0Z6W2W0E1D4C5H6D2C7L1K3H5&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2203895.0,용혜인의원 등 17인,정보없음,2024-09-11
5782530709,고용정책 기본법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2203987.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2P4Q0O9P1N1C1D4B2B2A4B1Z9Z7H3&ageFrom=22&ageTo=22,2026-05-27,2024-11-21,2203987.0,김태선의원 등 14인,정보없음,2024-09-12
5119774146,벤처기업육성에 관한 특별법 일부개정법률안,1,preprocessed/bill/data/bills_markdown/2204006.md,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2X4Y0W9X0V3V1U7U0C3B0B0Z3A9Z9&ageFrom=22&ageTo=22,2026-05-27,2024-11-20,2204006.0,박범계의원 등 11인,정보없음,2024-09-13
